
------------------------------------------------------------------------------------
BEATBOX_1.0 -- MPI version date Oct 21 2012 20:31:33 $
execution begin at Tue Oct 23 19:37:22 2012 $
Input file mouse2d_s1s2.bbs without additional arguments $
with options: noappend autostop nodebug verbose nograph profile logname=mouse2d_s1s2.log
def str 0 mouse2d_s1s2$def str iext 45$def int neqn 45$def str V 0$def real Vmin -85$def real Vmax 50$def real Vmid -50$def str f 14$def real fmin 0$def real fmax 1$def real fmid 0.5$def str oi 39$def real oimin 0$def real oimax 1$def real oimid 0.5$def int nx 300$def int ny 300$def int xstim 225$def real Ampl 240$
state anisotropy=0! xmax=302 ymax=302 zmax=1 vmax=46 	Simulation medium (302 x 302 x 1)
	Domain decomposed as (002,002,001).
	0 processors of 4 remain idle.
$
def real ht 1e-05$def real hx 0.1$def real D 0.1$def real second_time 100$def long second_time_t 10000000$def real is_second_time 0$def real Period 120$def real Duration 0.8$def long dt 1000$def long onems 99999$def long twoms 199999$def long tenms 499999$def real begin 0$def real often 0$def real every1ms 0$def real every2ms 0$def real every10ms 0$def real seldom 0$def real stim 0$def real end 0$def real T 0$
k_func when="always" nowhere=1 row0=0! row1=0! col0=0! col1=0! color=15! name="timing" pgm={ 
} $
diff when="always"! nowhere=0! x0=1! x1=300! y0=1! y1=300! z0=0! z1=0! v0=0 v1=45 row0=0! row1=0! col0=0! col1=0! color=15! name="diff"! D=0.1 hx=0.1 $
k_func when="stim" nowhere=0! x0=0 x1=112 y0=0 y1=301 z0=0! z1=0! v0=0! v1=0! row0=0! row1=0! col0=0! col1=0! color=15! name="k_func"! pgm={ 
} $
k_func when="is_second_time" nowhere=0! x0=0 x1=301 y0=1 y1=151 z0=0! z1=0! v0=0! v1=0! row0=0! row1=0! col0=0! col1=0! color=15! name="k_func"! pgm={ 
} $
euler when="always"! nowhere=0! x0=1! x1=300! y0=1! y1=300! z0=0! z1=0! v0=0 v1=44 row0=0! row1=0! col0=0! col1=0! color=15! name="euler"! ht=1e-05 ode="mousevent" par={acap=0.0001534! vmyo=2.584e-05! vjsr=1.2e-07! vnsr=2.098e-06! vss=1.485e-09! kplusa=0.006075! kminusa=0.07125! kplusb=0.00405! kminusb=0.965! kplusc=0.009! kminusc=0.0008! n=4! m=3! nu1=4.5! nu2=1.74e-05! nu3=0.45! kmup=0.5! tautr=20! tauxfer=8! ltrpntot=70! htrpntot=140! kplushtrpn=0.00237! kminushtrpn=3.2e-05! kplusltrpn=0.0327! kminusltrpn=0.0196! cmdntot=50! csqntot=15000! kmcmdn=0.238! kmcsqn=800! cm=1! F=96.5! R=8.314! temp=298! knaca=292.8! kmna=87500! kmca=1380! ksat=0.1! eta=0.35! imaxnak=0.88! kmnai=21000! kmko=1500! ipcamax=1! kmpca=0.5! gcab=0.000367! gna=13! gnab=0.0026! gktof=0.4067! gks=0.00575! gktos=0! gkur=0.16! gkss=0.05! gkr=0.078! kf=0.023761! kb=0.036778! gclca=10! kmcl=10! ecl=-40! gcal=0.1729! kpcmax=0.23324! kpchalf=20! ecal=63! kpcb=0.0005! icalmax=7! ko=5400! nao=140000! cao=1800! IV=@45 ht=1e-05  
} rest=0 
/* Resting state: -82.42 0.115001 0.115001 1299.5 1299.5 11.2684 125.29 0 0.99999 0.000124 0 0 0 0 0 0.999817 0.00016774 1.49102e-05 0 0 0.624646 0.020752 0.000279132 7.13483e-07 0.000153176 6.73345e-07 1.55787e-09 0.0113879 0.34278 14237.1 143720 0.00265563 0.999977 0.000262753 0.000417069 0.998543 0.000417069 0.998543 0.000417069 1 0.998159 0.000992513 0.000641229 0.000175298 3.19129e-05 */$
def real voltage 0$def real voltage2 0$
sample when="often" nowhere=0! x0=5 x1=300! y0=2 y1=300! z0=0 z1=0! v0=0 v1=0! row0=0! row1=0! col0=0! col1=0! color=15! name="sample"! result="voltage" $
sample when="often" nowhere=0! x0=151 x1=300! y0=151 y1=300! z0=0 z1=0! v0=0 v1=0! row0=0! row1=0! col0=0! col1=0! color=15! name="sample"! result="voltage2" $
k_print when="often" nowhere=1 row0=0! row1=0! col0=0! col1=0! color=15! name="k_print"! append=0 file="mouse2d_s1s2.samples" N=1! list={
 T;
 stim;
 voltage;
  voltage2; 
} valuesep="	" fieldsep=" "! recordsep="
"! $
ppmout when="seldom" nowhere=0! x0=1! x1=300! y0=1! y1=300! z0=0! z1=0! v0=0! v1=0! row0=0! row1=0! col0=0! col1=0! color=15! name="ppmout"! append=0! file="ppm/mouse2d_s1s2_%d.ppm" file="ppm/mouse2d_s1s2_%d.ppm",0="ppm/mouse2d_s1s2_0.ppm" r=0 r0=-85 r1=50 g=14 g0=0 g1=1 b=39 b0=0 b1=1 $
stop when="end" nowhere=0! x0=1! x1=300! y0=1! y1=300! z0=0! z1=0! v0=0! v1=0! row0=0! row1=0! col0=0! col1=0! color=15! name="stop"! $
end of input file $
Loop of 10 devices created:
   (0)timing (1)diff (2)k_func (3)k_func (4)euler
   (5)sample (6)sample (7)k_print (8)ppmout (9)stop $
============================ PROFILING DATA ============================
00001300,0.000007,0.003347,0.005584,--------,0.133655,--------,--------,--------,--------,--------
00001301,0.000007,0.003289,0.005602,--------,0.130998,--------,--------,--------,--------,--------
00001302,0.000007,0.008291,0.008716,--------,0.128408,--------,--------,--------,--------,--------
00001303,0.000009,0.003304,0.005589,--------,0.132146,--------,--------,--------,--------,--------
00001304,0.000008,0.003350,0.005588,--------,0.129780,--------,--------,--------,--------,--------
00001305,0.000008,0.003310,0.005593,--------,0.134217,--------,--------,--------,--------,--------
00001306,0.000007,0.003328,0.005585,--------,0.144047,--------,--------,--------,--------,--------
00001307,0.000007,0.003322,0.005608,--------,0.132188,--------,--------,--------,--------,--------
00001308,0.000007,0.003339,0.005592,--------,0.136519,--------,--------,--------,--------,--------
00001309,0.000009,0.003348,0.005617,--------,0.132900,--------,--------,--------,--------,--------
00001310,0.000008,0.003280,0.005604,--------,0.129535,--------,--------,--------,--------,--------
00001311,0.000007,0.003264,0.005596,--------,0.128454,--------,--------,--------,--------,--------
00001312,0.000007,0.003277,0.005585,--------,0.131848,--------,--------,--------,--------,--------
00001313,0.000007,0.003271,0.005594,--------,0.140404,--------,--------,--------,--------,--------
00001314,0.000007,0.003290,0.005601,--------,0.134075,--------,--------,--------,--------,--------
00001315,0.000007,0.003263,0.005612,--------,0.133285,--------,--------,--------,--------,--------
00001316,0.000007,0.003264,0.010326,--------,0.127752,--------,--------,--------,--------,--------
00001317,0.001466,0.003225,0.008768,--------,0.125914,--------,--------,--------,--------,--------
00001318,0.000007,0.003297,0.005597,--------,0.138087,--------,--------,--------,--------,--------
00001319,0.000007,0.003271,0.005612,--------,0.137753,--------,--------,--------,--------,--------
00001320,0.000007,0.003323,0.005778,--------,0.151278,--------,--------,--------,--------,--------
00001321,0.000007,0.003302,0.011414,--------,0.133656,--------,--------,--------,--------,--------
00001322,0.000007,0.003287,0.005780,--------,0.141350,--------,--------,--------,--------,--------
00001323,0.000007,0.003311,0.005783,--------,0.134569,--------,--------,--------,--------,--------
00001324,0.000007,0.003328,0.005768,--------,0.128861,--------,--------,--------,--------,--------
00001325,0.000007,0.003389,0.005795,--------,0.133503,--------,--------,--------,--------,--------
00001326,0.000008,0.003317,0.005778,--------,0.148822,--------,--------,--------,--------,--------
00001327,0.000010,0.004809,0.005745,--------,0.140379,--------,--------,--------,--------,--------
00001328,0.000008,0.003416,0.005786,--------,0.136808,--------,--------,--------,--------,--------
00001329,0.000008,0.003351,0.005789,--------,0.145631,--------,--------,--------,--------,--------
00001330,0.000009,0.003366,0.005783,--------,0.140635,--------,--------,--------,--------,--------
00001331,0.000010,0.003379,0.005787,--------,0.135347,--------,--------,--------,--------,--------
00001332,0.000008,0.003291,0.005782,--------,0.143404,--------,--------,--------,--------,--------
00001333,0.000007,0.003244,0.005810,--------,0.156885,--------,--------,--------,--------,--------
00001334,0.000008,0.003298,0.005789,--------,0.149207,--------,--------,--------,--------,--------
00001335,0.000007,0.003287,0.011598,--------,0.126007,--------,--------,--------,--------,--------
00001336,0.000007,0.003315,0.005795,--------,0.145137,--------,--------,--------,--------,--------
00001337,0.000008,0.003374,0.005787,--------,0.141418,--------,--------,--------,--------,--------
00001338,0.000008,0.003425,0.005781,--------,0.139371,--------,--------,--------,--------,--------
00001339,0.000009,0.003387,0.005781,--------,0.139910,--------,--------,--------,--------,--------
00001340,0.000008,0.003413,0.005792,--------,0.150158,--------,--------,--------,--------,--------
00001341,0.000008,0.003329,0.011644,--------,0.133944,--------,--------,--------,--------,--------
00001342,0.000007,0.003330,0.005782,--------,0.140571,--------,--------,--------,--------,--------
00001343,0.000007,0.003279,0.010812,--------,0.133968,--------,--------,--------,--------,--------
00001344,0.000007,0.003315,0.005788,--------,0.140909,--------,--------,--------,--------,--------
00001345,0.000007,0.003285,0.005799,--------,0.137857,--------,--------,--------,--------,--------
00001346,0.000008,0.003389,0.005786,--------,0.145899,--------,--------,--------,--------,--------
00001347,0.000009,0.003359,0.005797,--------,0.144851,--------,--------,--------,--------,--------
00001348,0.000008,0.003351,0.005786,--------,0.141582,--------,--------,--------,--------,--------
00001349,0.000008,0.003356,0.005768,--------,0.137509,--------,--------,--------,--------,--------
00001350,0.000008,0.003361,0.005791,--------,0.131369,--------,--------,--------,--------,--------
00001351,0.000007,0.003330,0.005778,--------,0.140507,--------,--------,--------,--------,--------
00001352,0.000007,0.003376,0.005770,--------,0.140115,--------,--------,--------,--------,--------
00001353,0.000007,0.003333,0.005772,--------,0.146886,--------,--------,--------,--------,--------
00001354,0.000007,0.003309,0.005803,--------,0.140516,--------,--------,--------,--------,--------
00001355,0.000009,0.003418,0.005800,--------,0.132359,--------,--------,--------,--------,--------
00001356,0.000007,0.003391,0.005794,--------,0.141146,--------,--------,--------,--------,--------
00001357,0.000009,0.003283,0.005799,--------,0.141366,--------,--------,--------,--------,--------
00001358,0.000008,0.003306,0.005790,--------,0.141571,--------,--------,--------,--------,--------
00001359,0.000010,0.003381,0.005789,--------,0.139120,--------,--------,--------,--------,--------
00001360,0.000008,0.003408,0.005804,--------,0.155155,--------,--------,--------,--------,--------
00001361,0.000009,0.003361,0.005788,--------,0.145675,--------,--------,--------,--------,--------
00001362,0.000009,0.003422,0.005798,--------,0.141743,--------,--------,--------,--------,--------
00001363,0.000008,0.003305,0.005789,--------,0.137087,--------,--------,--------,--------,--------
00001364,0.000008,0.003343,0.005797,--------,0.139779,--------,--------,--------,--------,--------
00001365,0.000009,0.003344,0.005798,--------,0.131123,--------,--------,--------,--------,--------
00001366,0.000008,0.003294,0.005789,--------,0.155110,--------,--------,--------,--------,--------
00001367,0.000007,0.003318,0.014751,--------,0.137495,--------,--------,--------,--------,--------
00001368,0.000007,0.003421,0.005806,--------,0.141445,--------,--------,--------,--------,--------
00001369,0.000008,0.003340,0.005768,--------,0.128539,--------,--------,--------,--------,--------
00001370,0.000007,0.003392,0.005779,--------,0.138240,--------,--------,--------,--------,--------
00001371,0.000010,0.003374,0.005785,--------,0.140103,--------,--------,--------,--------,--------
00001372,0.000008,0.003367,0.005772,--------,0.143029,--------,--------,--------,--------,--------
00001373,0.000009,0.003344,0.005780,--------,0.155401,--------,--------,--------,--------,--------
00001374,0.000009,0.003415,0.005791,--------,0.149131,--------,--------,--------,--------,--------
00001375,0.000009,0.003375,0.005799,--------,0.137296,--------,--------,--------,--------,--------
00001376,0.000008,0.003385,0.005791,--------,0.144828,--------,--------,--------,--------,--------
00001377,0.000010,0.003286,0.005802,--------,0.137877,--------,--------,--------,--------,--------
00001378,0.000007,0.003352,0.005794,--------,0.133882,--------,--------,--------,--------,--------
00001379,0.000006,0.003289,0.010574,--------,0.134448,--------,--------,--------,--------,--------
00001380,0.000008,0.003387,0.005806,--------,0.148860,--------,--------,--------,--------,--------
00001381,0.000008,0.005598,0.005835,--------,0.135804,--------,--------,--------,--------,--------
00001382,0.000008,0.003361,0.005769,--------,0.139401,--------,--------,--------,--------,--------
00001383,0.000009,0.003391,0.011287,--------,0.134698,--------,--------,--------,--------,--------
00001384,0.000007,0.003351,0.005615,--------,0.128549,--------,--------,--------,--------,--------
00001385,0.000008,0.003329,0.005608,--------,0.130931,--------,--------,--------,--------,--------
00001386,0.000007,0.003347,0.005615,--------,0.133224,--------,--------,--------,--------,--------
00001387,0.000007,0.014153,0.006806,--------,0.132758,--------,--------,--------,--------,--------
00001388,0.000007,0.003262,0.005576,--------,0.131653,--------,--------,--------,--------,--------
00001389,0.000008,0.003297,0.010359,--------,0.132826,--------,--------,--------,--------,--------
00001390,0.000010,0.003343,0.005606,--------,0.130192,--------,--------,--------,--------,--------
00001391,0.000008,0.003310,0.005594,--------,0.129783,--------,--------,--------,--------,--------
00001392,0.000007,0.003290,0.005598,--------,0.133510,--------,--------,--------,--------,--------
00001393,0.000010,0.003352,0.005579,--------,0.132253,--------,--------,--------,--------,--------
00001394,0.000008,0.014320,0.006930,--------,0.130275,--------,--------,--------,--------,--------
00001395,0.000007,0.003245,0.005598,--------,0.131502,--------,--------,--------,--------,--------
00001396,0.000007,0.003243,0.005593,--------,0.135642,--------,--------,--------,--------,--------
00001397,0.000007,0.005470,0.008759,--------,0.123996,--------,--------,--------,--------,--------
00001398,0.000007,0.003264,0.005613,--------,0.134067,--------,--------,--------,--------,--------
00001399,0.000007,0.003278,0.005592,--------,0.129219,--------,--------,--------,--------,--------
00001400,0.000008,0.003280,0.005586,--------,0.132069,--------,--------,--------,--------,--------
00001401,0.000007,0.003361,0.021539,--------,0.134296,--------,--------,--------,--------,--------
00001402,0.000007,0.003642,0.005599,--------,0.131033,--------,--------,--------,--------,--------
00001403,0.000007,0.003273,0.010341,--------,0.132411,--------,--------,--------,--------,--------
00001404,0.000090,0.003229,0.005669,--------,0.130557,--------,--------,--------,--------,--------
00001405,0.000007,0.003302,0.005611,--------,0.134678,--------,--------,--------,--------,--------
00001406,0.000008,0.003272,0.005573,--------,0.130370,--------,--------,--------,--------,--------
00001407,0.000007,0.003294,0.005586,--------,0.130698,--------,--------,--------,--------,--------
00001408,0.012256,0.007501,0.009507,--------,0.128881,--------,--------,--------,--------,--------
00001409,0.000007,0.003253,0.005600,--------,0.131240,--------,--------,--------,--------,--------
00001410,0.000007,0.007968,0.008844,--------,0.128002,--------,--------,--------,--------,--------
00001411,0.000007,0.003250,0.005604,--------,0.130548,--------,--------,--------,--------,--------
00001412,0.000007,0.003296,0.005582,--------,0.129919,--------,--------,--------,--------,--------
00001413,0.000007,0.003297,0.005580,--------,0.130721,--------,--------,--------,--------,--------
00001414,0.000007,0.003309,0.005585,--------,0.130068,--------,--------,--------,--------,--------
00001415,0.000008,0.014295,0.008466,--------,0.132133,--------,--------,--------,--------,--------
00001416,0.000007,0.003281,0.005615,--------,0.134614,--------,--------,--------,--------,--------
00001417,0.000008,0.008273,0.008844,--------,0.128595,--------,--------,--------,--------,--------
00001418,0.000007,0.003237,0.005622,--------,0.131109,--------,--------,--------,--------,--------
00001419,0.000007,0.003258,0.005591,--------,0.129365,--------,--------,--------,--------,--------
00001420,0.000007,0.003250,0.005581,--------,0.130487,--------,--------,--------,--------,--------
00001421,0.000007,0.003284,0.005574,--------,0.151879,--------,--------,--------,--------,--------
00001422,0.000011,0.003274,0.005568,--------,0.131046,--------,--------,--------,--------,--------
00001423,0.000007,0.003282,0.005601,--------,0.132884,--------,--------,--------,--------,--------
00001424,0.003751,0.003245,0.008755,--------,0.142381,--------,--------,--------,--------,--------
00001425,0.000007,0.003270,0.005593,--------,0.136957,--------,--------,--------,--------,--------
00001426,0.000008,0.003343,0.005631,--------,0.132607,--------,--------,--------,--------,--------
00001427,0.000008,0.003318,0.005589,--------,0.131102,--------,--------,--------,--------,--------
00001428,0.000008,0.003330,0.005584,--------,0.134308,--------,--------,--------,--------,--------
00001429,0.000007,0.003354,0.010437,--------,0.127567,--------,--------,--------,--------,--------
00001430,0.000008,0.003313,0.005608,--------,0.135770,--------,--------,--------,--------,--------
00001431,0.000007,0.003343,0.005586,--------,0.130900,--------,--------,--------,--------,--------
00001432,0.000007,0.003286,0.005581,--------,0.130813,--------,--------,--------,--------,--------
00001433,0.000007,0.003362,0.010371,--------,0.128703,--------,--------,--------,--------,--------
00001434,0.000007,0.005647,0.008882,--------,0.135065,--------,--------,--------,--------,--------
00001435,0.000007,0.003284,0.005602,--------,0.159365,--------,--------,--------,--------,--------
00001436,0.000007,0.003260,0.005615,--------,0.146275,--------,--------,--------,--------,--------
00001437,0.000008,0.003284,0.005619,--------,0.141939,--------,--------,--------,--------,--------
00001438,0.000007,0.003258,0.005588,--------,0.143000,--------,--------,--------,--------,--------
00001439,0.000010,0.003294,0.005569,--------,0.146994,--------,--------,--------,--------,--------
00001440,0.000007,0.003273,0.005594,--------,0.141112,--------,--------,--------,--------,--------
00001441,0.000007,0.003250,0.005603,--------,0.138607,--------,--------,--------,--------,--------
00001442,0.000010,0.003256,0.005781,--------,0.151985,--------,--------,--------,--------,--------
00001443,0.000011,0.003280,0.005819,--------,0.132373,--------,--------,--------,--------,--------
00001444,0.000008,0.003600,0.005799,--------,0.130492,--------,--------,--------,--------,--------
00001445,0.000010,0.003302,0.005794,--------,0.143553,--------,--------,--------,--------,--------
00001446,0.000010,0.003309,0.005772,--------,0.143857,--------,--------,--------,--------,--------
00001447,0.000009,0.003260,0.005787,--------,0.130463,--------,--------,--------,--------,--------
00001448,0.000007,0.003283,0.005781,--------,0.137843,--------,--------,--------,--------,--------
00001449,0.000008,0.003378,0.005780,--------,0.153442,--------,--------,--------,--------,--------
00001450,0.000010,0.003307,0.005779,--------,0.143102,--------,--------,--------,--------,--------
00001451,0.000011,0.003355,0.005792,--------,0.139396,--------,--------,--------,--------,--------
00001452,0.000010,0.003362,0.005778,--------,0.132091,--------,--------,--------,--------,--------
00001453,0.000008,0.007914,0.009008,--------,0.131656,--------,--------,--------,--------,--------
00001454,0.000007,0.003421,0.005788,--------,0.138968,--------,--------,--------,--------,--------
00001455,0.000007,0.003350,0.014111,--------,0.129666,--------,--------,--------,--------,--------
00001456,0.003817,0.003667,0.005636,--------,0.135202,--------,--------,--------,--------,--------
00001457,0.000008,0.003280,0.005603,--------,0.145673,--------,--------,--------,--------,--------
00001458,0.000010,0.003187,0.005616,--------,0.136548,--------,--------,--------,--------,--------
00001459,0.000008,0.003285,0.005619,--------,0.135832,--------,--------,--------,--------,--------
00001460,0.000011,0.003259,0.005610,--------,0.133504,--------,--------,--------,--------,--------
00001461,0.000008,0.003274,0.005628,--------,0.142992,--------,--------,--------,--------,--------
00001462,0.000010,0.003280,0.005609,--------,0.152865,--------,--------,--------,--------,--------
00001463,0.000009,0.003269,0.005605,--------,0.137370,--------,--------,--------,--------,--------
00001464,0.000007,0.005570,0.009063,--------,0.136812,--------,--------,--------,--------,--------
00001465,0.000007,0.003311,0.005792,--------,0.142106,--------,--------,--------,--------,--------
00001466,0.000007,0.005499,0.009039,--------,0.135493,--------,--------,--------,--------,--------
00001467,0.000007,0.003333,0.005775,--------,0.146151,--------,--------,--------,--------,--------
00001468,0.000007,0.003264,0.005814,--------,0.132620,--------,--------,--------,--------,--------
00001469,0.000007,0.003220,0.005605,--------,0.156853,--------,--------,--------,--------,--------
00001470,0.000010,0.003205,0.005585,--------,0.138083,--------,--------,--------,--------,--------
00001471,0.000008,0.008233,0.005651,--------,0.136508,--------,--------,--------,--------,--------
00001472,0.000011,0.003255,0.005604,--------,0.137839,--------,--------,--------,--------,--------
00001473,0.000008,0.003288,0.005610,--------,0.140912,--------,--------,--------,--------,--------
00001474,0.000010,0.003204,0.005611,--------,0.139284,--------,--------,--------,--------,--------
00001475,0.000009,0.003263,0.005612,--------,0.159442,--------,--------,--------,--------,--------
00001476,0.000011,0.003191,0.005615,--------,0.142497,--------,--------,--------,--------,--------
00001477,0.000010,0.003236,0.005615,--------,0.143189,--------,--------,--------,--------,--------
00001478,0.000010,0.003270,0.005609,--------,0.136517,--------,--------,--------,--------,--------
00001479,0.000010,0.003359,0.005817,--------,0.144663,--------,--------,--------,--------,--------
00001480,0.000007,0.003359,0.005797,--------,0.134510,--------,--------,--------,--------,--------
00001481,0.000180,0.003243,0.005777,--------,0.144204,--------,--------,--------,--------,--------
00001482,0.000009,0.003235,0.005786,--------,0.153784,--------,--------,--------,--------,--------
00001483,0.000009,0.003242,0.005794,--------,0.138624,--------,--------,--------,--------,--------
00001484,0.000008,0.003277,0.005790,--------,0.146921,--------,--------,--------,--------,--------
00001485,0.000011,0.003354,0.005783,--------,0.139871,--------,--------,--------,--------,--------
00001486,0.000008,0.003270,0.005770,--------,0.143346,--------,--------,--------,--------,--------
00001487,0.000009,0.003258,0.005791,--------,0.143745,--------,--------,--------,--------,--------
00001488,0.000009,0.003280,0.005789,--------,0.147523,--------,--------,--------,--------,--------
00001489,0.000010,0.003299,0.005774,--------,0.145322,--------,--------,--------,--------,--------
00001490,0.000008,0.003260,0.005792,--------,0.152778,--------,--------,--------,--------,--------
00001491,0.000009,0.003271,0.005779,--------,0.148573,--------,--------,--------,--------,--------
00001492,0.000010,0.003283,0.005786,--------,0.138999,--------,--------,--------,--------,--------
00001493,0.000009,0.003281,0.005790,--------,0.137530,--------,--------,--------,--------,--------
00001494,0.000008,0.007988,0.005797,--------,0.134165,--------,--------,--------,--------,--------
00001495,0.000009,0.003304,0.005782,--------,0.155067,--------,--------,--------,--------,--------
00001496,0.000010,0.003278,0.005774,--------,0.146582,--------,--------,--------,--------,--------
00001497,0.000010,0.003286,0.005773,--------,0.140570,--------,--------,--------,--------,--------
00001498,0.000009,0.003293,0.005774,--------,0.131956,--------,--------,--------,--------,--------
00001499,0.000009,0.003241,0.005780,--------,0.142597,--------,--------,--------,--------,--------
00001500,0.000009,0.003272,0.005783,--------,0.145460,--------,--------,--------,--------,--------
00001501,0.000010,0.003313,0.005772,--------,0.143909,--------,--------,--------,--------,--------
00001502,0.000009,0.003286,0.005771,--------,0.145771,--------,--------,--------,--------,--------
00001503,0.000009,0.003281,0.005779,--------,0.141164,--------,--------,--------,--------,--------
00001504,0.000009,0.003281,0.005780,--------,0.139960,--------,--------,--------,--------,--------
00001505,0.000009,0.003332,0.005787,--------,0.132555,--------,--------,--------,--------,--------
00001506,0.000009,0.003346,0.005778,--------,0.129871,--------,--------,--------,--------,--------
00001507,0.000008,0.003309,0.005782,--------,0.135556,--------,--------,--------,--------,--------
00001508,0.000008,0.003329,0.010700,--------,0.141162,--------,--------,--------,--------,--------
00001509,0.000008,0.003215,0.005843,--------,0.130563,--------,--------,--------,--------,--------
00001510,0.000007,0.003339,0.005791,--------,0.129175,--------,--------,--------,--------,--------
00001511,0.000007,0.003275,0.005791,--------,0.137229,--------,--------,--------,--------,--------
00001512,0.000008,0.003289,0.005787,--------,0.140165,--------,--------,--------,--------,--------
00001513,0.000008,0.003261,0.005775,--------,0.129845,--------,--------,--------,--------,--------
00001514,0.000008,0.003307,0.005776,--------,0.129705,--------,--------,--------,--------,--------
00001515,0.000007,0.008408,0.006730,--------,0.140373,--------,--------,--------,--------,--------
00001516,0.000010,0.003313,0.005789,--------,0.130117,--------,--------,--------,--------,--------
00001517,0.000007,0.003282,0.005774,--------,0.131092,--------,--------,--------,--------,--------
00001518,0.000007,0.003298,0.005774,--------,0.125977,--------,--------,--------,--------,--------
00001519,0.000008,0.003309,0.005782,--------,0.137257,--------,--------,--------,--------,--------
00001520,0.000008,0.003304,0.005793,--------,0.136199,--------,--------,--------,--------,--------
00001521,0.000007,0.003309,0.005793,--------,0.126474,--------,--------,--------,--------,--------
00001522,0.000008,0.003221,0.005594,--------,0.135200,--------,--------,--------,--------,--------
00001523,0.000007,0.003253,0.005616,--------,0.136249,--------,--------,--------,--------,--------
00001524,0.000009,0.003246,0.005602,--------,0.130513,--------,--------,--------,--------,--------
00001525,0.000008,0.003263,0.005600,--------,0.130991,--------,--------,--------,--------,--------
00001526,0.000009,0.003266,0.005597,--------,0.131962,--------,--------,--------,--------,--------
00001527,0.004583,0.003182,0.005639,--------,0.127369,--------,--------,--------,--------,--------
00001528,0.001936,0.003232,0.005590,--------,0.128726,--------,--------,--------,--------,--------
00001529,0.000008,0.003308,0.005601,--------,0.137929,--------,--------,--------,--------,--------
00001530,0.000008,0.003231,0.005606,--------,0.129902,--------,--------,--------,--------,--------
00001531,0.000007,0.003309,0.005611,--------,0.135471,--------,--------,--------,--------,--------
00001532,0.000011,0.003229,0.005585,--------,0.133668,--------,--------,--------,--------,--------
00001533,0.000010,0.003197,0.005597,--------,0.130180,--------,--------,--------,--------,--------
00001534,0.000008,0.003238,0.005590,--------,0.133408,--------,--------,--------,--------,--------
00001535,0.000008,0.003290,0.005628,--------,0.127518,--------,--------,--------,--------,--------
00001536,0.000008,0.003312,0.005592,--------,0.132794,--------,--------,--------,--------,--------
00001537,0.001340,0.003199,0.005981,--------,0.136041,--------,--------,--------,--------,--------
00001538,0.000011,0.003265,0.005572,--------,0.129167,--------,--------,--------,--------,--------
00001539,0.000008,0.003256,0.005606,--------,0.130340,--------,--------,--------,--------,--------
00001540,0.000009,0.003281,0.005613,--------,0.133010,--------,--------,--------,--------,--------
00001541,0.000011,0.003256,0.005593,--------,0.130315,--------,--------,--------,--------,--------
00001542,0.000010,0.003240,0.005599,--------,0.131769,--------,--------,--------,--------,--------
00001543,0.000011,0.003236,0.005596,--------,0.129697,--------,--------,--------,--------,--------
00001544,0.000008,0.003329,0.005604,--------,0.140851,--------,--------,--------,--------,--------
00001545,0.000010,0.005628,0.005624,--------,0.129974,--------,--------,--------,--------,--------
00001546,0.000009,0.003258,0.005599,--------,0.129652,--------,--------,--------,--------,--------
00001547,0.000008,0.003244,0.005595,--------,0.132316,--------,--------,--------,--------,--------
00001548,0.000009,0.003323,0.005601,--------,0.135749,--------,--------,--------,--------,--------
00001549,0.000011,0.003257,0.005629,--------,0.134737,--------,--------,--------,--------,--------
00001550,0.000010,0.003239,0.005622,--------,0.129313,--------,--------,--------,--------,--------
00001551,0.000008,0.003296,0.005621,--------,0.139137,--------,--------,--------,--------,--------
00001552,0.000010,0.003274,0.005634,--------,0.130130,--------,--------,--------,--------,--------
00001553,0.000009,0.003291,0.005603,--------,0.131061,--------,--------,--------,--------,--------
00001554,0.000010,0.003260,0.005627,--------,0.137184,--------,--------,--------,--------,--------
00001555,0.000010,0.003248,0.005585,--------,0.130588,--------,--------,--------,--------,--------
00001556,0.000008,0.008133,0.005664,--------,0.126161,--------,--------,--------,--------,--------
00001557,0.000008,0.003236,0.005599,--------,0.129350,--------,--------,--------,--------,--------
00001558,0.003036,0.003245,0.005609,--------,0.139042,--------,--------,--------,--------,--------
00001559,0.000009,0.003274,0.005585,--------,0.134483,--------,--------,--------,--------,--------
00001560,0.000009,0.003329,0.005594,--------,0.133060,--------,--------,--------,--------,--------
00001561,0.000010,0.003235,0.005605,--------,0.132294,--------,--------,--------,--------,--------
00001562,0.000010,0.003306,0.005608,--------,0.132125,--------,--------,--------,--------,--------
00001563,0.000008,0.003320,0.005615,--------,0.133611,--------,--------,--------,--------,--------
00001564,0.000009,0.003299,0.005609,--------,0.132442,--------,--------,--------,--------,--------
00001565,0.000009,0.003234,0.005591,--------,0.141107,--------,--------,--------,--------,--------
00001566,0.000009,0.003227,0.005600,--------,0.134518,--------,--------,--------,--------,--------
00001567,0.000011,0.003232,0.005608,--------,0.138628,--------,--------,--------,--------,--------
00001568,0.000011,0.003230,0.005617,--------,0.131099,--------,--------,--------,--------,--------
00001569,0.000008,0.003219,0.005619,--------,0.130549,--------,--------,--------,--------,--------
00001570,0.000007,0.008255,0.005614,--------,0.127417,--------,--------,--------,--------,--------
00001571,0.000008,0.003246,0.005622,--------,0.132578,--------,--------,--------,--------,--------
00001572,0.000011,0.003262,0.005613,--------,0.142646,--------,--------,--------,--------,--------
