0	0	0.2370000000	0.2370000000	0.2400000000	0.7200000000	0.5586000000	0.2280000000	106.8000000000	0.0945600000	0.1968000000	220.0000000000	0.0400000000	1300000.0000000000	212.2100000432	87.1219549373	-64.5216709254	22.6002840119	9.2096814309	35.0490000071	62.0000000126	0.0000300906	0.0001137207	0.1785801608	-48.4530280535	1	0.0000800000	4.5000000000
0	0	0.2370000000	0.2370000000	0.2400000000	0.7200000000	0.5586000000	0.2280000000	106.8000000000	0.0945600000	0.1968000000	220.0000000000	0.0400000000	1300000.0000000000	212.2110000432	87.1219567539	-64.5216713180	22.6002854359	9.2096819585	35.0480000071	61.9990000126	0.0000300906	0.0001137207	0.1785804099	-48.4531846155	1	0.0000800000	4.5000000000
0	0	0.2370000000	0.2370000000	0.2400000000	0.7200000000	0.5586000000	0.2280000000	106.8000000000	0.0945600000	0.1968000000	220.0000000000	0.0400000000	1300000.0000000000	212.2100000432	87.1219585097	-64.5216717099	22.6002867998	9.2096828253	35.0480000071	61.9990000126	0.0000300906	0.0001137207	0.1785785829	-48.4533493950	1	0.0000800000	4.5000000000
0	0	0.2370000000	0.2370000000	0.2400000000	0.7200000000	0.5586000000	0.2280000000	106.8000000000	0.0945600000	0.1968000000	220.0000000000	0.0400000000	1300000.0000000000	212.2100000432	87.1219602175	-64.5216720992	22.6002881183	9.2096836223	35.0490000071	62.0000000126	0.0000300906	0.0001137208	0.1785831320	-48.4527618816	1	0.0000800000	4.5000000000
1	0	0.2370000000	0.2370000000	0.2400000000	0.7200000000	0.5586000000	0.2280000000	106.8000000000	0.0945600000	0.1968000000	220.0000000000	0.0400000000	1300000.0000000000	-100.0000000000	-100.0000000000	100.0000000000	-100.0000000000	-100.0000000000	-100.0000000000	-100.0000000000	-100.0000000000	-100.0000000000	-100.0000000000	-100.0000000000	1	0.0000800000	4.5000000000
2	0	0.2370000000	0.2370000000	0.2400000000	0.7200000000	0.5586000000	0.2280000000	106.8000000000	0.0945600000	0.1968000000	220.0000000000	0.0400000000	1300000.0000000000	590.4860001203	62.0864084441	-47.4663099766	14.6200984675	5.0521033065	33.7280000069	51.6440000105	0.0001230865	0.0002654105	0.0508111004	-33.5184596565	1	0.0000800000	4.5000000000
2	0	0.2370000000	0.2370000000	0.2400000000	0.7200000000	0.5586000000	0.2280000000	106.8000000000	0.0945600000	0.1968000000	220.0000000000	0.0400000000	1300000.0000000000	590.4830001203	62.0863602898	-47.4662651389	14.6200951509	5.0521026281	33.7290000069	51.6440000105	0.0001230867	0.0002654106	0.0508109169	-33.5185668357	1	0.0000800000	4.5000000000
2	0	0.2370000000	0.2370000000	0.2400000000	0.7200000000	0.5586000000	0.2280000000	106.8000000000	0.0945600000	0.1968000000	220.0000000000	0.0400000000	1300000.0000000000	590.4820001203	62.0863225120	-47.4662299911	14.6200925209	5.0521021081	33.7280000069	51.6440000105	0.0001230868	0.0002654107	0.0508111227	-33.5185259955	1	0.0000800000	4.5000000000
2	0	0.2370000000	0.2370000000	0.2400000000	0.7200000000	0.5586000000	0.2280000000	106.8000000000	0.0945600000	0.1968000000	220.0000000000	0.0400000000	1300000.0000000000	590.4800001203	62.0862929271	-47.4662024452	14.6200904819	5.0521016003	33.7290000069	51.6440000105	0.0001230869	0.0002654108	0.0508116207	-33.5184125502	1	0.0000800000	4.5000000000
