0.0000032083	-43.2525125528	-0.0072809176	-0.0052715625	-0.3154707664	0.0000014648	0.3129476714	-0.0849603133	0.0586292651	-0.1144228726	0.0513408097	0.0104180724	0.2273660017	0.7919483231	-0.6903860640	0.0300000000	-0.0000010519	0.0000010519	-0.0941359075	139.8854603066	8.1179761505	-0.1407242562	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207423289	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
0.8000032085	-43.2525117114	-0.0072809166	-0.0052715632	-0.3154707985	0.0000014648	0.3129477043	-0.0849603045	0.0586292629	-0.1144229242	0.0513408114	0.0104180732	0.2273660119	0.7919483341	-0.6903860593	0.0300000000	-0.0000010516	0.0000010516	-0.0941359054	139.8854603066	8.1179761505	-0.1407242425	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207423616	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
1.6000032087	-43.2525108702	-0.0072809156	-0.0052715638	-0.3154708306	0.0000014648	0.3129477372	-0.0849602957	0.0586292607	-0.1144229758	0.0513408132	0.0104180739	0.2273660221	0.7919483451	-0.6903860546	0.0300000000	-0.0000010514	0.0000010514	-0.0941359033	139.8854603066	8.1179761505	-0.1407242289	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207423944	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
2.4000032088	-43.2525100292	-0.0072809146	-0.0052715645	-0.3154708626	0.0000014648	0.3129477701	-0.0849602869	0.0586292585	-0.1144230275	0.0513408149	0.0104180747	0.2273660322	0.7919483561	-0.6903860499	0.0300000000	-0.0000010511	0.0000010511	-0.0941359012	139.8854603066	8.1179761505	-0.1407242153	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207424272	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
3.2000032090	-43.2525091884	-0.0072809136	-0.0052715652	-0.3154708947	0.0000014648	0.3129478030	-0.0849602781	0.0586292563	-0.1144230791	0.0513408167	0.0104180755	0.2273660424	0.7919483670	-0.6903860453	0.0300000000	-0.0000010509	0.0000010509	-0.0941358991	139.8854603066	8.1179761505	-0.1407242016	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207424599	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
4.0000032091	-43.2525083478	-0.0072809126	-0.0052715659	-0.3154709268	0.0000014648	0.3129478359	-0.0849602692	0.0586292541	-0.1144231307	0.0513408184	0.0104180763	0.2273660526	0.7919483780	-0.6903860406	0.0300000000	-0.0000010506	0.0000010506	-0.0941358970	139.8854603066	8.1179761505	-0.1407241880	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207424926	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
4.8000032093	-43.2525075074	-0.0072809116	-0.0052715665	-0.3154709588	0.0000014648	0.3129478688	-0.0849602604	0.0586292518	-0.1144231822	0.0513408202	0.0104180771	0.2273660627	0.7919483890	-0.6903860359	0.0300000000	-0.0000010504	0.0000010504	-0.0941358949	139.8854603066	8.1179761505	-0.1407241744	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207425254	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
5.6000032095	-43.2525066672	-0.0072809106	-0.0052715672	-0.3154709909	0.0000014648	0.3129479017	-0.0849602516	0.0586292496	-0.1144232338	0.0513408219	0.0104180778	0.2273660729	0.7919484000	-0.6903860313	0.0300000000	-0.0000010501	0.0000010501	-0.0941358928	139.8854603066	8.1179761505	-0.1407241608	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207425581	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
6.4000032096	-43.2525058272	-0.0072809096	-0.0052715679	-0.3154710229	0.0000014648	0.3129479346	-0.0849602428	0.0586292474	-0.1144232854	0.0513408237	0.0104180786	0.2273660830	0.7919484110	-0.6903860266	0.0300000000	-0.0000010499	0.0000010499	-0.0941358907	139.8854603066	8.1179761505	-0.1407241471	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207425908	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
7.2000032098	-43.2525049874	-0.0072809086	-0.0052715685	-0.3154710550	0.0000014648	0.3129479674	-0.0849602340	0.0586292452	-0.1144233369	0.0513408254	0.0104180794	0.2273660932	0.7919484220	-0.6903860219	0.0300000000	-0.0000010496	0.0000010496	-0.0941358886	139.8854603066	8.1179761505	-0.1407241335	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207426235	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
8.0000032100	-43.2525041478	-0.0072809076	-0.0052715692	-0.3154710870	0.0000014648	0.3129480003	-0.0849602252	0.0586292430	-0.1144233885	0.0513408272	0.0104180802	0.2273661033	0.7919484330	-0.6903860172	0.0300000000	-0.0000010494	0.0000010494	-0.0941358865	139.8854603066	8.1179761505	-0.1407241199	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207426562	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
8.8000032101	-43.2525033084	-0.0072809066	-0.0052715699	-0.3154711190	0.0000014648	0.3129480331	-0.0849602164	0.0586292408	-0.1144234400	0.0513408289	0.0104180809	0.2273661135	0.7919484439	-0.6903860126	0.0300000000	-0.0000010492	0.0000010492	-0.0941358844	139.8854603066	8.1179761505	-0.1407241063	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207426889	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
9.6000032103	-43.2525024691	-0.0072809056	-0.0052715706	-0.3154711510	0.0000014648	0.3129480660	-0.0849602076	0.0586292386	-0.1144234915	0.0513408307	0.0104180817	0.2273661236	0.7919484549	-0.6903860079	0.0300000000	-0.0000010489	0.0000010489	-0.0941358823	139.8854603066	8.1179761505	-0.1407240927	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207427216	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
10.4000032104	-43.2525016301	-0.0072809046	-0.0052715712	-0.3154711830	0.0000014648	0.3129480988	-0.0849601988	0.0586292364	-0.1144235430	0.0513408324	0.0104180825	0.2273661338	0.7919484659	-0.6903860032	0.0300000000	-0.0000010487	0.0000010487	-0.0941358802	139.8854603066	8.1179761505	-0.1407240791	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207427543	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
11.2000032106	-43.2525007913	-0.0072809036	-0.0052715719	-0.3154712150	0.0000014648	0.3129481316	-0.0849601900	0.0586292342	-0.1144235945	0.0513408342	0.0104180833	0.2273661439	0.7919484769	-0.6903859986	0.0300000000	-0.0000010484	0.0000010484	-0.0941358781	139.8854603066	8.1179761505	-0.1407240655	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207427869	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
12.0000032108	-43.2524999526	-0.0072809026	-0.0052715726	-0.3154712470	0.0000014648	0.3129481644	-0.0849601812	0.0586292320	-0.1144236460	0.0513408359	0.0104180841	0.2273661541	0.7919484878	-0.6903859939	0.0300000000	-0.0000010482	0.0000010482	-0.0941358760	139.8854603066	8.1179761505	-0.1407240519	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207428196	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
12.8000032109	-43.2524991142	-0.0072809016	-0.0052715732	-0.3154712790	0.0000014648	0.3129481972	-0.0849601724	0.0586292298	-0.1144236974	0.0513408377	0.0104180848	0.2273661642	0.7919484988	-0.6903859893	0.0300000000	-0.0000010479	0.0000010479	-0.0941358739	139.8854603066	8.1179761505	-0.1407240383	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207428522	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
13.6000032111	-43.2524982759	-0.0072809006	-0.0052715739	-0.3154713110	0.0000014648	0.3129482301	-0.0849601637	0.0586292276	-0.1144237489	0.0513408394	0.0104180856	0.2273661743	0.7919485098	-0.6903859846	0.0300000000	-0.0000010477	0.0000010477	-0.0941358718	139.8854603066	8.1179761505	-0.1407240248	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207428849	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
14.4000032113	-43.2524974379	-0.0072808996	-0.0052715746	-0.3154713430	0.0000014648	0.3129482628	-0.0849601549	0.0586292254	-0.1144238003	0.0513408412	0.0104180864	0.2273661845	0.7919485207	-0.6903859799	0.0300000000	-0.0000010474	0.0000010474	-0.0941358697	139.8854603066	8.1179761505	-0.1407240112	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207429175	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
15.2000032114	-43.2524966000	-0.0072808986	-0.0052715752	-0.3154713749	0.0000014648	0.3129482956	-0.0849601461	0.0586292232	-0.1144238517	0.0513408429	0.0104180872	0.2273661946	0.7919485317	-0.6903859753	0.0300000000	-0.0000010472	0.0000010472	-0.0941358676	139.8854603066	8.1179761505	-0.1407239976	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207429502	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
16.0000032116	-43.2524957623	-0.0072808976	-0.0052715759	-0.3154714069	0.0000014648	0.3129483284	-0.0849601373	0.0586292209	-0.1144239032	0.0513408447	0.0104180879	0.2273662047	0.7919485426	-0.6903859706	0.0300000000	-0.0000010470	0.0000010470	-0.0941358655	139.8854603066	8.1179761505	-0.1407239840	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207429828	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
16.8000032118	-43.2524949249	-0.0072808966	-0.0052715766	-0.3154714388	0.0000014648	0.3129483612	-0.0849601285	0.0586292187	-0.1144239546	0.0513408464	0.0104180887	0.2273662149	0.7919485536	-0.6903859660	0.0300000000	-0.0000010467	0.0000010467	-0.0941358634	139.8854603066	8.1179761505	-0.1407239704	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207430154	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
17.6000032119	-43.2524940876	-0.0072808956	-0.0052715772	-0.3154714707	0.0000014648	0.3129483939	-0.0849601198	0.0586292165	-0.1144240059	0.0513408481	0.0104180895	0.2273662250	0.7919485645	-0.6903859613	0.0300000000	-0.0000010465	0.0000010465	-0.0941358613	139.8854603066	8.1179761505	-0.1407239569	0.0300000000	1297.8347294804	571.8214582096	0.0181503318	0.0018776205	0.0181503318	0.0059376282	0.0996422882	0.7954196127	0.0129859724	0.0129859724	0.4069455277	-0.3207430480	0.0000000244	0.9708746242	0.0000000004	0.0173714176	
