0.0000032083	-43.8519958999	-0.0099428521	-0.0039646025	-0.2430410774	0.0000021675	0.6865802043	-0.0960697541	0.0602195259	-0.0829976548	0.0532575137	0.0093484972	-0.2571500296	0.7841078523	-0.6829445191	0.1233062191	-0.0421007199	0.0421007199	-0.1097813654	139.8854603066	8.1179761505	-0.1497246259	0.1148368278	0.1406124116	0.1153084809	0.0000000720	0.0000000000	0.0000006326	0.0239570210	0.3208863298	0.5999496037	0.0478424931	0.0512939636	0.0001382352	-0.2470056799	0.0000001173	0.8380484558	0.0000000210	0.1501895660	
0.8000032085	-43.8183952354	-0.0099063849	-0.0039857146	-0.2440476814	0.0000021774	0.6863516876	-0.0958943423	0.0601296923	-0.0829652057	0.0533729393	0.0093770828	-0.2572249334	0.7845472890	-0.6827493225	0.1233171980	-0.0419019275	0.0419019275	-0.1096292404	139.8854603066	8.1179761505	-0.1492799706	0.1149567150	0.1405601503	0.1153449691	0.0000000594	0.0000000000	0.0000006304	0.0239589940	0.3208150690	0.6000126936	0.0478905208	0.0512981166	0.0001382768	-0.2480333960	0.0000001176	0.8380714256	0.0000000211	0.1501665960	
1.6000032087	-43.7849518215	-0.0098703158	-0.0040067945	-0.2450515623	0.0000021873	0.6861230501	-0.0957194559	0.0600403618	-0.0829328639	0.0534878309	0.0094056470	-0.2572998257	0.7849846692	-0.6825550345	0.1233283805	-0.0417076008	0.0417076008	-0.1094761521	139.8854603066	8.1179761505	-0.1488393422	0.1150762357	0.1405080730	0.1153820756	0.0000000469	0.0000000000	0.0000006282	0.0239610068	0.3207445914	0.6000750910	0.0479383839	0.0513023517	0.0001383192	-0.2490583568	0.0000001179	0.8380936874	0.0000000211	0.1501443339	
2.4000032088	-43.7516620562	-0.0098346360	-0.0040278434	-0.2460527934	0.0000021972	0.6858943302	-0.0955450807	0.0599515237	-0.0829006262	0.0536021881	0.0094341891	-0.2573747457	0.7854200397	-0.6823616338	0.1233397656	-0.0415178113	0.0415178113	-0.1093222267	139.8854603066	8.1179761505	-0.1484026930	0.1151954069	0.1404561807	0.1154197945	0.0000000345	0.0000000000	0.0000006259	0.0239630590	0.3206748932	0.6001367991	0.0479860891	0.0513066682	0.0001383624	-0.2500806369	0.0000001181	0.8381152463	0.0000000212	0.1501227747	
3.2000032090	-43.7185222849	-0.0097993357	-0.0040488624	-0.2470514529	0.0000022069	0.6856655662	-0.0953712023	0.0598631674	-0.0828684894	0.0537160109	0.0094627085	-0.2574497328	0.7858534480	-0.6821690989	0.1233513523	-0.0413326191	0.0413326191	-0.1091675856	139.8854603066	8.1179761505	-0.1479699671	0.1153142458	0.1404044742	0.1154581200	0.0000000222	0.0000000000	0.0000006237	0.0239651503	0.3206059707	0.6001978213	0.0480336429	0.0513110655	0.0001384062	-0.2511003153	0.0000001184	0.8381361073	0.0000000212	0.1501019134	
4.0000032091	-43.6855288093	-0.0097644043	-0.0040698527	-0.2480476230	0.0000022167	0.6854367965	-0.0951978057	0.0597752819	-0.0828364499	0.0538293004	0.0094912049	-0.2575248265	0.7862849424	-0.6819774078	0.1233631401	-0.0411520736	0.0411520736	-0.1090123453	139.8854603066	8.1179761505	-0.1475411011	0.1154327699	0.1403529544	0.1154970466	0.0000000099	0.0000000000	0.0000006214	0.0239672803	0.3205378203	0.6002581608	0.0480810519	0.0513155430	0.0001384509	-0.2521174757	0.0000001187	0.8381562752	0.0000000212	0.1500817453	
4.8000032093	-43.6526778956	-0.0097298304	-0.0040908156	-0.2490413900	0.0000022263	0.6852080593	-0.0950248759	0.0596878563	-0.0828045042	0.0539420580	0.0095196781	-0.2576000662	0.7867145712	-0.6817865385	0.1233751286	-0.0409762141	0.0409762141	-0.1088566175	139.8854603066	8.1179761505	-0.1471160250	0.1155509968	0.1403016222	0.1155365688	-0.0000000022	0.0000000000	0.0000006191	0.0239694489	0.3204704382	0.6003178209	0.0481283231	0.0513201004	0.0001384962	-0.2531322056	0.0000001189	0.8381757547	0.0000000213	0.1500622654	
5.6000032095	-43.6199657826	-0.0096956017	-0.0041117526	-0.2500328436	0.0000022360	0.6849793926	-0.0948523977	0.0596008798	-0.0827726489	0.0540542859	0.0095481278	-0.2576754915	0.7871423836	-0.6815964688	0.1233873179	-0.0408050703	0.0408050703	-0.1087005089	139.8854603066	8.1179761505	-0.1466946623	0.1156689443	0.1402504784	0.1155766815	-0.0000000143	0.0000000000	0.0000006168	0.0239716560	0.3204038209	0.6003768047	0.0481754633	0.0513247374	0.0001385423	-0.2541445963	0.0000001192	0.8381945506	0.0000000213	0.1500434692	
6.4000032096	-43.5873886887	-0.0096617053	-0.0041326652	-0.2510220771	0.0000022455	0.6847508342	-0.0946803556	0.0595143414	-0.0827408802	0.0541659868	0.0095765541	-0.2577511414	0.7875684286	-0.6814071762	0.1233997080	-0.0406386631	0.0406386631	-0.1085441216	139.8854603066	8.1179761505	-0.1462769312	0.1157866301	0.1401995238	0.1156173794	-0.0000000263	0.0000000000	0.0000006146	0.0239739013	0.3203379648	0.6004351155	0.0482224796	0.0513294539	0.0001385891	-0.2551547423	0.0000001194	0.8382126674	0.0000000214	0.1500253522	
7.2000032098	-43.5549428192	-0.0096281280	-0.0041535548	-0.2520091865	0.0000022551	0.6845224217	-0.0945087340	0.0594282301	-0.0827091945	0.0542771641	0.0096049570	-0.2578270551	0.7879927558	-0.6812186385	0.1234122995	-0.0404770048	0.0404770048	-0.1083875527	139.8854603066	8.1179761505	-0.1458627444	0.1159040724	0.1401487592	0.1156586577	-0.0000000382	0.0000000000	0.0000006123	0.0239761849	0.3202728663	0.6004927564	0.0482693790	0.0513342499	0.0001386367	-0.2561627414	0.0000001197	0.8382301094	0.0000000214	0.1500079099	
